t # 0
v 316 0
v 317 0
v 318 0
v 319 0
v 320 0
v 321 0
v 322 0
v 323 0
v 324 0
v 325 0
v 326 0
v 327 0
v 328 0
v 329 0
v 330 0
v 331 0
v 332 0
v 333 0
v 334 0
v 335 0
v 336 0
v 337 0
v 338 0
v 339 0
v 340 0
v 341 0
v 342 0
v 343 0
v 344 0
v 345 0
v 346 0
v 347 0
v 348 0
v 349 0
v 350 0
v 351 0
v 352 0
v 353 0
v 354 0
v 355 0
v 356 0
v 357 0
v 358 0
v 359 0
v 360 0
v 361 0
v 362 0
v 363 0
v 364 0
v 365 0
v 366 0
v 367 0
v 368 0
v 369 0
v 370 0
v 371 0
v 372 0
v 373 0
v 374 0
v 375 0
v 376 0
v 377 0
v 378 0
v 379 0
v 380 0
v 381 0
v 382 0
v 383 0
v 384 0
v 385 0
v 386 0
v 387 0
v 388 0
v 389 0
v 390 0
v 391 0
v 392 0
v 393 0
v 394 0
v 395 0
v 396 0
v 397 0
v 398 0
v 399 0
v 400 0
v 401 0
v 402 0
v 403 0
v 404 0
v 405 0
v 406 0
v 407 0
v 408 0
v 409 0
v 410 0
v 411 0
v 412 0
v 413 0
v 414 0
v 415 0
v 416 0
v 417 0
v 418 0
v 419 0
v 420 0
v 421 0
v 422 0
v 423 0
v 424 0
v 425 0
v 426 0
v 427 0
v 428 0
v 429 0
v 430 0
v 431 0
v 432 0
v 433 0
v 434 0
v 435 0
v 436 0
v 437 0
v 438 0
v 439 0
v 440 0
v 441 0
v 442 0
v 443 0
v 444 0
v 445 0
v 446 0
v 447 0
v 448 0
v 449 0
v 450 0
v 451 0
v 452 0
v 453 0
v 454 0
v 455 0
v 456 0
v 457 0
v 458 0
v 459 0
v 460 0
v 461 0
v 462 0
v 463 0
v 464 0
v 465 0
v 466 0
v 467 0
v 468 0
v 469 0
v 470 0
v 471 0
v 472 0
v 473 0
v 474 0
v 475 0
v 476 0
v 477 0
v 478 0
v 479 0
v 480 0
v 481 0
v 482 0
v 483 0
v 484 0
v 485 0
v 486 0
v 487 0
v 488 0
v 489 0
v 490 0
v 491 0
v 492 0
v 493 0
v 494 0
v 495 0
v 496 0
v 497 0
v 498 0
v 499 0
v 500 0
v 501 0
v 502 0
v 503 0
v 504 0
v 505 0
v 506 0
v 507 0
v 508 0
v 509 0
v 510 0
v 511 0
v 512 0
v 513 0
v 514 0
v 515 0
v 516 0
v 517 0
v 518 0
v 519 0
v 520 0
v 521 0
v 522 0
v 523 0
v 524 0
v 525 0
v 526 0
v 527 0
v 528 0
v 529 0
e 0 1 0
e 2 3 2
e 4 1 8
e 24 20 9
e 8 21 9
e 8 23 9
e 7 22 9
e 18 21 9
e 18 17 9
e 8 17 9
e 8 13 9
e 19 20 9
e 8 15 9
e 8 14 9
e 8 13 9
e 11 12 9
e 8 10 9
e 8 9 9
e 7 6 9
e 5 6 9
e 8 16 9
e 28 24 10
e 25 6 10
e 26 27 10
e 35 39 11
e 40 38 11
e 40 12 11
e 40 13 11
e 40 10 11
e 40 14 11
e 37 38 11
e 29 30 11
e 33 32 11
e 33 34 11
e 31 32 11
e 29 30 11
e 29 30 11
e 29 30 11
e 35 36 11
e 35 31 12
e 35 57 12
e 43 58 12
e 50 57 12
e 43 13 12
e 35 55 12
e 61 49 12
e 55 60 12
e 35 59 12
e 35 59 12
e 35 49 12
e 55 56 12
e 35 59 12
e 35 54 12
e 31 58 12
e 35 31 12
e 52 53 12
e 40 42 12
e 8 39 12
e 43 44 12
e 45 21 12
e 43 45 12
e 40 41 12
e 47 45 12
e 8 48 12
e 35 49 12
e 43 50 12
e 31 51 12
e 46 45 12
e 35 89 13
e 35 83 13
e 90 91 13
e 35 92 13
e 90 91 13
e 35 59 13
e 90 91 13
e 35 83 13
e 50 57 13
e 89 55 13
e 93 83 13
e 35 89 13
e 35 88 13
e 83 85 13
e 35 87 13
e 86 62 13
e 85 47 13
e 35 59 13
e 82 57 13
e 35 83 13
e 18 57 13
e 18 7 13
e 2 83 13
e 18 71 13
e 18 84 13
e 43 83 13
e 40 57 13
e 40 62 13
e 86 7 13
e 93 83 13
e 83 7 13
e 68 83 13
e 66 58 13
e 102 71 13
e 103 58 13
e 103 58 13
e 102 57 13
e 102 71 13
e 96 47 13
e 47 57 13
e 100 99 13
e 96 101 13
e 96 47 13
e 101 96 13
e 99 100 13
e 96 47 13
e 98 7 13
e 98 7 13
e 47 96 13
e 96 97 13
e 97 96 13
e 96 97 13
e 90 46 13
e 83 7 13
e 7 83 13
e 95 87 13
e 90 80 13
e 47 85 13
e 2 83 13
e 2 83 13
e 86 7 13
e 93 83 13
e 40 62 13
e 68 94 13
e 40 57 13
e 70 57 13
e 66 31 13
e 43 49 13
e 69 50 13
e 68 66 13
e 66 7 13
e 66 31 13
e 67 60 13
e 66 31 13
e 66 31 13
e 67 55 13
e 31 67 13
e 66 31 13
e 40 31 13
e 66 31 13
e 11 65 13
e 11 65 13
e 8 57 13
e 8 63 13
e 40 58 13
e 40 57 13
e 40 51 13
e 40 42 13
e 40 60 13
e 40 55 13
e 40 64 13
e 40 63 13
e 40 62 13
e 62 78 13
e 70 71 13
e 50 57 13
e 31 57 13
e 72 73 13
e 71 70 13
e 50 69 13
e 82 58 13
e 18 51 13
e 18 57 13
e 18 57 13
e 18 57 13
e 11 31 13
e 18 71 13
e 18 81 13
e 78 69 13
e 40 80 13
e 78 57 13
e 40 79 13
e 18 63 13
e 78 47 13
e 37 57 13
e 78 62 13
e 73 72 13
e 72 73 13
e 73 72 13
e 43 74 13
e 43 74 13
e 33 57 13
e 8 57 13
e 72 73 13
e 8 75 13
e 31 76 13
e 40 75 13
e 40 77 13
e 43 78 14
e 35 127 14
e 43 128 14
e 35 126 14
e 35 123 14
e 43 78 14
e 43 78 14
e 35 103 14
e 43 91 14
e 95 123 14
e 0 122 14
e 43 78 14
e 25 121 14
e 71 105 14
e 43 115 14
e 120 107 14
e 124 125 14
e 8 119 14
e 123 7 14
e 35 108 14
e 102 71 14
e 117 119 14
e 102 71 14
e 98 125 14
e 130 29 14
e 71 123 14
e 123 84 14
e 35 111 14
e 31 129 14
e 84 123 14
e 123 84 14
e 35 111 14
e 35 108 14
e 123 71 14
e 123 60 14
e 35 108 14
e 123 108 14
e 78 57 14
e 73 72 14
e 118 119 14
e 119 118 14
e 35 112 14
e 33 57 14
e 110 111 14
e 35 109 14
e 33 108 14
e 33 107 14
e 35 103 14
e 35 108 14
e 35 104 14
e 104 80 14
e 104 106 14
e 104 32 14
e 104 60 14
e 105 71 14
e 104 55 14
e 118 57 14
e 43 101 14
e 78 108 14
e 104 7 14
e 100 114 14
e 119 74 14
e 113 104 14
e 119 118 14
e 118 119 14
e 117 99 14
e 95 31 14
e 79 57 14
e 43 78 14
e 118 119 14
e 43 116 14
e 43 115 14
e 86 57 14
e 55 89 14
e 28 57 14
e 55 67 14
e 43 116 14
e 55 104 14
e 18 81 15
e 104 60 15
e 104 134 15
e 123 134 15
e 8 31 15
e 134 123 15
e 62 104 15
e 71 70 15
e 141 57 15
e 104 62 15
e 123 134 15
e 70 71 15
e 104 57 15
e 123 134 15
e 18 81 15
e 104 55 15
e 18 81 15
e 18 81 15
e 18 81 15
e 139 123 15
e 43 126 15
e 43 73 15
e 43 140 15
e 43 140 15
e 37 80 15
e 74 119 15
e 123 134 15
e 123 134 15
e 142 31 15
e 144 47 15
e 143 104 15
e 37 60 15
e 5 145 15
e 104 62 15
e 104 143 15
e 95 94 15
e 95 47 15
e 95 94 15
e 95 94 15
e 94 108 15
e 95 47 15
e 94 108 15
e 144 47 15
e 144 94 15
e 144 47 15
e 144 94 15
e 94 108 15
e 144 94 15
e 94 62 15
e 144 47 15
e 94 80 15
e 47 80 15
e 102 108 15
e 102 62 15
e 102 62 15
e 102 108 15
e 8 108 15
e 143 120 15
e 143 98 15
e 102 100 15
e 8 108 15
e 102 100 15
e 35 132 15
e 132 134 15
e 134 132 15
e 102 134 15
e 102 134 15
e 132 134 15
e 18 51 15
e 102 134 15
e 35 132 15
e 134 132 15
e 132 134 15
e 102 134 15
e 35 132 15
e 35 80 15
e 35 133 15
e 35 59 15
e 35 132 15
e 35 98 15
e 131 29 15
e 68 78 15
e 68 123 15
e 68 94 15
e 130 29 15
e 102 71 15
e 102 116 15
e 102 62 15
e 35 132 15
e 35 132 15
e 102 71 15
e 37 100 15
e 8 108 15
e 37 100 15
e 37 100 15
e 37 100 15
e 37 85 15
e 102 71 15
e 139 104 15
e 37 85 15
e 102 62 15
e 43 89 15
e 43 89 15
e 8 31 15
e 43 89 15
e 18 110 15
e 102 71 15
e 43 89 15
e 95 31 15
e 136 137 15
e 95 136 15
e 18 119 15
e 43 89 15
e 95 136 15
e 61 135 15
e 18 138 15
e 43 59 15
e 43 87 15
e 43 101 15
e 136 137 15
e 104 134 16
e 43 128 16
e 8 31 16
e 8 57 16
e 18 157 16
e 8 156 16
e 35 72 16
e 95 94 16
e 8 7 16
e 100 33 16
e 100 50 16
e 130 29 16
e 8 7 16
e 104 128 16
e 8 7 16
e 43 128 16
e 43 128 16
e 50 100 16
e 0 158 16
e 43 73 16
e 43 128 16
e 159 71 16
e 128 7 16
e 35 146 16
e 35 108 16
e 35 104 16
e 35 128 16
e 35 155 16
e 43 128 16
e 67 55 16
e 8 75 16
e 29 131 16
e 2 57 16
e 43 59 16
e 43 104 16
e 62 94 16
e 43 31 16
e 113 104 16
e 33 108 16
e 35 104 16
e 35 146 16
e 43 31 16
e 18 119 16
e 8 135 16
e 8 147 16
e 8 148 16
e 8 149 16
e 35 108 16
e 8 151 16
e 2 154 16
e 8 150 16
e 35 108 16
e 2 154 16
e 0 134 16
e 8 153 16
e 8 7 16
e 8 120 16
e 8 21 16
e 8 134 16
e 8 57 16
e 8 57 16
e 8 152 16
e 154 31 17
e 40 184 17
e 185 184 17
e 31 184 17
e 40 176 17
e 139 184 17
e 184 31 17
e 40 176 17
e 40 167 17
e 40 184 17
e 40 176 17
e 8 31 17
e 40 176 17
e 40 176 17
e 31 154 17
e 184 146 17
e 184 185 17
e 62 154 17
e 40 176 17
e 102 62 17
e 102 57 17
e 62 184 17
e 40 176 17
e 186 185 17
e 40 167 17
e 184 62 17
e 154 62 17
e 40 185 17
e 40 185 17
e 40 184 17
e 40 184 17
e 186 185 17
e 102 96 17
e 184 96 17
e 102 176 17
e 40 184 17
e 40 167 17
e 40 176 17
e 173 62 17
e 174 31 17
e 40 167 17
e 176 31 17
e 40 176 17
e 173 62 17
e 62 154 17
e 40 167 17
e 40 167 17
e 40 176 17
e 40 167 17
e 31 174 17
e 174 31 17
e 31 176 17
e 62 173 17
e 186 185 17
e 62 173 17
e 173 62 17
e 40 176 17
e 62 173 17
e 40 176 17
e 40 167 17
e 40 176 17
e 40 167 17
e 40 167 17
e 62 173 17
e 173 62 17
e 62 173 17
e 40 167 17
e 31 174 17
e 174 31 17
e 174 31 17
e 31 174 17
e 40 176 17
e 40 176 17
e 40 167 17
e 40 176 17
e 102 187 17
e 175 189 17
e 188 174 17
e 175 196 17
e 175 195 17
e 175 7 17
e 175 57 17
e 175 71 17
e 175 96 17
e 175 85 17
e 175 131 17
e 175 119 17
e 175 148 17
e 175 60 17
e 175 19 17
e 193 194 17
e 193 148 17
e 40 191 17
e 175 197 17
e 175 198 17
e 175 199 17
e 175 191 17
e 8 31 17
e 188 143 17
e 203 183 17
e 203 103 17
e 203 204 17
e 175 165 17
e 175 174 17
e 102 108 17
e 175 183 17
e 175 180 17
e 175 179 17
e 175 202 17
e 175 184 17
e 175 201 17
e 175 187 17
e 175 200 17
e 175 176 17
e 188 174 17
e 102 108 17
e 108 123 17
e 100 189 17
e 100 189 17
e 100 189 17
e 190 174 17
e 100 189 17
e 100 99 17
e 40 187 17
e 40 85 17
e 139 184 17
e 101 96 17
e 188 7 17
e 139 184 17
e 184 108 17
e 186 185 17
e 139 184 17
e 100 189 17
e 102 191 17
e 100 189 17
e 100 189 17
e 102 108 17
e 192 189 17
e 100 189 17
e 189 108 17
e 100 189 17
e 100 189 17
e 190 77 17
e 102 189 17
e 192 189 17
e 192 148 17
e 100 189 17
e 100 189 17
e 100 189 17
e 100 189 17
e 100 189 17
e 100 189 17
e 100 99 17
e 40 167 17
e 186 185 17
e 62 173 17
e 37 108 17
e 160 163 17
e 160 163 17
e 102 62 17
e 102 62 17
e 18 108 17
e 102 62 17
e 102 62 17
e 37 127 17
e 102 62 17
e 163 7 17
e 123 108 17
e 102 84 17
e 174 49 17
e 31 108 17
e 40 62 17
e 102 62 17
e 175 62 17
e 40 62 17
e 102 62 17
e 160 62 17
e 40 62 17
e 175 62 17
e 40 62 17
e 175 62 17
e 31 163 17
e 31 154 17
e 102 62 17
e 40 62 17
e 175 62 17
e 40 62 17
e 102 62 17
e 160 62 17
e 40 62 17
e 175 62 17
e 160 62 17
e 40 176 17
e 102 108 17
e 8 164 17
e 40 168 17
e 40 167 17
e 40 166 17
e 40 156 17
e 40 165 17
e 40 164 17
e 40 131 17
e 40 119 17
e 40 75 17
e 31 57 17
e 57 7 17
e 31 163 17
e 162 71 17
e 160 161 17
e 33 100 17
e 40 133 17
e 55 67 17
e 40 55 17
e 55 153 17
e 8 19 17
e 40 55 17
e 8 57 17
e 95 162 17
e 31 25 17
e 66 153 17
e 102 172 17
e 8 60 17
e 102 62 17
e 7 57 17
e 31 129 17
e 50 156 17
e 102 100 17
e 55 171 17
e 55 170 17
e 55 169 17
e 7 163 17
e 40 176 17
e 31 173 17
e 163 176 17
e 182 183 17
e 40 62 17
e 31 176 17
e 40 179 17
e 40 176 17
e 40 179 17
e 176 31 17
e 40 62 17
e 176 179 17
e 40 176 17
e 40 62 17
e 40 179 17
e 31 176 17
e 40 62 17
e 40 89 17
e 40 179 17
e 176 179 17
e 179 181 17
e 176 31 17
e 40 176 17
e 31 174 17
e 163 177 17
e 40 167 17
e 173 62 17
e 62 173 17
e 173 62 17
e 62 173 17
e 31 176 17
e 176 31 17
e 40 167 17
e 174 31 17
e 40 167 17
e 31 174 17
e 31 176 17
e 174 31 17
e 176 31 17
e 40 176 17
e 40 176 17
e 40 176 17
e 179 176 17
e 40 176 17
e 173 62 17
e 40 176 17
e 40 62 17
e 95 163 17
e 160 62 17
e 40 62 17
e 40 62 17
e 40 62 17
e 40 62 17
e 31 178 17
e 40 62 17
e 163 178 17
e 175 62 17
e 31 176 17
e 179 180 17
e 40 62 17
e 40 176 17
e 31 174 17
e 160 62 17
e 40 62 17
e 179 176 17
e 40 176 17
e 40 62 17
e 176 31 17
e 40 176 17
e 160 62 17
e 40 179 17
e 31 176 17
e 40 179 17
e 40 62 17
e 40 176 17
e 31 176 17
e 40 176 17
e 31 176 17
e 40 62 17
e 95 163 18
e 214 50 18
e 18 214 18
e 95 94 18
e 95 31 18
e 18 214 18
e 102 214 18
e 143 31 18
e 18 214 18
e 143 184 18
e 102 167 18
e 219 213 18
e 219 31 18
e 18 214 18
e 213 55 18
e 102 214 18
e 213 214 18
e 18 214 18
e 50 214 18
e 102 174 18
e 213 55 18
e 62 126 18
e 50 214 18
e 18 174 18
e 18 108 18
e 43 213 18
e 214 50 18
e 43 213 18
e 18 214 18
e 102 174 18
e 43 213 18
e 18 214 18
e 102 174 18
e 213 174 18
e 18 214 18
e 102 174 18
e 95 223 18
e 102 174 18
e 35 213 18
e 175 222 18
e 175 225 18
e 220 160 18
e 35 220 18
e 43 225 18
e 220 160 18
e 35 220 18
e 220 160 18
e 55 213 18
e 220 160 18
e 220 160 18
e 220 160 18
e 160 220 18
e 102 55 18
e 35 220 18
e 224 222 18
e 213 174 18
e 174 213 18
e 102 174 18
e 102 174 18
e 175 220 18
e 102 97 18
e 2 31 18
e 221 119 18
e 40 221 18
e 174 213 18
e 40 221 18
e 213 174 18
e 40 96 18
e 40 133 18
e 50 214 18
e 35 221 18
e 35 220 18
e 211 65 18
e 40 222 18
e 62 126 18
e 213 108 18
e 102 167 18
e 190 120 18
e 190 174 18
e 102 176 18
e 198 19 18
e 183 100 18
e 102 131 18
e 198 208 18
e 100 183 18
e 35 104 18
e 102 209 18
e 35 208 18
e 183 100 18
e 208 198 18
e 198 208 18
e 198 209 18
e 100 87 18
e 62 198 18
e 62 45 18
e 100 207 18
e 102 55 18
e 2 184 18
e 2 31 18
e 198 57 18
e 62 184 18
e 62 198 18
e 62 183 18
e 100 183 18
e 198 100 18
e 193 206 18
e 203 122 18
e 120 190 18
e 174 190 18
e 203 128 18
e 62 198 18
e 100 183 18
e 193 198 18
e 183 100 18
e 193 205 18
e 67 100 18
e 102 214 18
e 213 214 18
e 40 214 18
e 40 215 18
e 102 126 18
e 214 61 18
e 213 108 18
e 175 216 18
e 175 215 18
e 102 108 18
e 218 123 18
e 18 108 18
e 62 126 18
e 175 100 18
e 87 100 18
e 214 66 18
e 102 167 18
e 175 217 18
e 210 92 18
e 31 197 18
e 211 208 18
e 210 212 18
e 210 100 18
e 210 84 18
e 188 198 18
e 102 108 18
e 213 214 18
e 102 214 18
e 102 81 18
e 43 213 18
e 102 214 18
e 62 198 18
e 62 198 18
e 102 214 18
e 102 214 18
e 143 221 19
e 219 47 19
e 174 47 19
e 219 47 19
e 219 47 19
e 193 181 19
e 219 47 19
e 174 47 19
e 143 184 19
e 47 174 19
e 8 174 19
e 47 174 19
e 47 174 19
e 47 174 19
e 174 47 19
e 47 174 19
e 219 47 19
e 174 47 19
e 143 194 19
e 190 236 19
e 219 47 19
e 174 47 19
e 219 47 19
e 47 174 19
e 219 47 19
e 219 94 19
e 219 47 19
e 174 47 19
e 102 65 19
e 8 208 19
e 11 174 19
e 94 167 19
e 174 47 19
e 11 174 19
e 8 174 19
e 47 174 19
e 11 174 19
e 47 51 19
e 8 174 19
e 174 47 19
e 8 208 19
e 11 174 19
e 47 174 19
e 102 51 19
e 11 174 19
e 102 65 19
e 174 47 19
e 51 47 19
e 102 65 19
e 11 174 19
e 11 174 19
e 47 51 19
e 47 174 19
e 174 47 19
e 47 174 19
e 47 174 19
e 8 174 19
e 174 47 19
e 219 47 19
e 102 51 19
e 219 94 19
e 219 94 19
e 219 94 19
e 219 94 19
e 143 31 19
e 219 47 19
e 143 47 19
e 35 221 19
e 219 94 19
e 87 143 19
e 219 94 19
e 219 94 19
e 219 94 19
e 2 131 19
e 143 47 19
e 143 47 19
e 219 94 19
e 219 94 19
e 219 47 19
e 8 143 19
e 143 240 19
e 102 143 19
e 8 215 19
e 193 241 19
e 193 198 19
e 193 208 19
e 11 174 19
e 219 47 19
e 219 94 19
e 143 22 19
e 219 94 19
e 190 174 19
e 219 94 19
e 175 200 19
e 174 47 19
e 174 190 19
e 190 174 19
e 47 174 19
e 174 190 19
e 174 47 19
e 190 174 19
e 143 87 19
e 174 190 19
e 219 47 19
e 190 174 19
e 174 190 19
e 143 237 19
e 190 174 19
e 174 190 19
e 219 94 19
e 238 174 19
e 143 239 19
e 238 174 19
e 238 235 19
e 219 94 19
e 219 47 19
e 219 94 19
e 11 89 19
e 175 197 19
e 47 174 19
e 174 213 19
e 51 47 19
e 165 233 19
e 68 33 19
e 68 33 19
e 234 190 19
e 68 184 19
e 40 165 19
e 40 31 19
e 2 31 19
e 2 131 19
e 0 29 19
e 8 174 19
e 40 172 19
e 8 189 19
e 102 165 19
e 62 198 19
e 102 165 19
e 62 91 19
e 96 227 19
e 102 57 19
e 190 135 19
e 31 57 19
e 130 29 19
e 190 235 19
e 31 236 19
e 8 234 19
e 100 33 19
e 62 126 19
e 8 96 19
e 102 232 19
e 8 232 19
e 35 220 19
e 35 213 19
e 220 160 19
e 203 220 19
e 226 25 19
e 210 227 19
e 213 100 19
e 228 229 19
e 219 213 19
e 95 230 19
e 95 231 19
e 102 220 19
e 102 19 19
e 102 85 19
e 219 213 19
e 219 213 19
e 102 65 19
e 211 65 19
e 123 108 19
e 102 184 19
e 211 5 19
e 102 184 19
e 102 7 19
e 62 201 19
e 62 184 19
e 102 92 19
e 62 184 19
e 236 31 19
e 96 190 19
e 40 31 19
e 47 80 19
e 174 47 19
e 11 174 19
e 47 174 19
e 11 174 19
e 51 47 19
e 47 51 19
e 11 174 19
e 174 47 19
e 51 47 19
e 11 174 19
e 47 51 19
e 11 174 19
e 47 174 19
e 47 174 19
e 47 80 19
e 51 47 19
e 11 174 19
e 11 174 19
e 11 174 19
e 219 213 19
e 11 174 19
e 87 219 19
e 47 174 19
e 47 51 19
e 11 174 19
e 174 47 19
e 11 174 19
e 11 174 19
e 174 47 19
e 47 51 19
e 11 80 19
e 175 232 19
e 8 100 19
e 47 51 19
e 47 51 19
e 47 174 19
e 47 51 19
e 8 176 19
e 96 190 19
e 51 47 19
e 8 174 19
e 174 47 19
e 95 47 19
e 51 47 19
e 8 174 19
e 174 47 19
e 40 31 19
e 51 47 19
e 11 174 19
e 11 174 19
e 47 174 19
e 11 167 19
e 174 47 19
e 47 51 19
e 11 174 19
e 47 174 19
e 8 174 19
e 40 173 19
e 175 71 20
e 11 167 20
e 102 85 20
e 102 176 20
e 43 87 20
e 50 85 20
e 33 241 20
e 31 87 20
e 94 167 20
e 40 247 20
e 40 249 20
e 248 62 20
e 175 62 20
e 211 251 20
e 40 250 20
e 175 62 20
e 102 62 20
e 167 94 20
e 211 251 20
e 211 33 20
e 100 207 20
e 203 50 20
e 143 246 20
e 102 62 20
e 211 33 20
e 248 62 20
e 211 33 20
e 175 62 20
e 211 251 20
e 175 62 20
e 211 251 20
e 211 33 20
e 248 62 20
e 40 96 20
e 175 247 20
e 210 231 20
e 175 247 20
e 210 227 20
e 227 96 20
e 244 190 20
e 8 243 20
e 40 31 20
e 43 213 20
e 210 245 20
e 62 126 20
e 193 208 20
e 226 143 20
e 62 126 20
e 31 242 20
e 31 143 20
e 87 31 20
e 167 94 20
e 18 51 20
e 203 240 20
e 33 241 20
e 232 87 20
e 247 246 20
e 175 247 20
e 31 87 20
e 87 31 20
e 210 232 20
e 31 87 20
e 246 247 20
e 8 176 20
e 8 234 20
e 142 94 20
e 142 31 20
e 126 62 20
e 62 126 20
e 18 232 20
e 211 47 21
e 102 227 21
e 262 238 21
e 134 104 21
e 211 47 21
e 262 238 21
e 175 255 21
e 102 269 21
e 197 255 21
e 262 221 21
e 211 47 21
e 102 227 21
e 19 274 21
e 100 270 21
e 100 33 21
e 274 19 21
e 102 227 21
e 275 7 21
e 19 274 21
e 100 33 21
e 262 276 21
e 262 276 21
e 139 5 21
e 8 134 21
e 211 47 21
e 203 47 21
e 102 264 21
e 211 47 21
e 273 47 21
e 102 266 21
e 203 47 21
e 68 253 21
e 211 33 21
e 211 47 21
e 102 266 21
e 175 268 21
e 203 47 21
e 102 165 21
e 18 264 21
e 94 167 21
e 211 253 21
e 139 277 21
e 175 269 21
e 175 266 21
e 211 47 21
e 68 270 21
e 211 47 21
e 68 270 21
e 68 270 21
e 68 270 21
e 271 272 21
e 68 270 21
e 47 255 21
e 68 270 21
e 273 47 21
e 68 270 21
e 143 259 21
e 8 134 21
e 175 100 21
e 126 259 21
e 40 269 21
e 11 100 21
e 219 66 21
e 8 134 21
e 11 100 21
e 66 255 21
e 11 100 21
e 35 284 21
e 11 100 21
e 219 66 21
e 285 220 21
e 35 284 21
e 219 270 21
e 35 284 21
e 188 131 21
e 219 220 21
e 219 220 21
e 220 2 21
e 180 179 21
e 180 176 21
e 180 176 21
e 180 259 21
e 259 286 21
e 235 238 21
e 259 180 21
e 11 174 21
e 100 31 21
e 33 100 21
e 175 165 21
e 175 247 21
e 8 134 21
e 100 67 21
e 259 126 21
e 102 51 21
e 198 278 21
e 198 259 21
e 259 198 21
e 259 126 21
e 40 100 21
e 62 126 21
e 18 51 21
e 40 279 21
e 175 283 21
e 270 100 21
e 259 126 21
e 280 253 21
e 40 279 21
e 40 279 21
e 276 67 21
e 281 33 21
e 175 282 21
e 175 282 21
e 40 279 21
e 175 282 21
e 175 282 21
e 40 279 21
e 67 100 21
e 139 5 21
e 35 253 21
e 203 47 21
e 18 51 21
e 258 255 21
e 50 259 21
